Age,Family size and dependents,Income,Monthly expenses,Existing investments and assets,Debt obligations,Financial goals_buying a house,Financial goals_education,Financial goals_retirement,Financial goals_vacation,Risk tolerance level_high,Risk tolerance level_low,Risk tolerance level_medium,Predicted Investment Return,Investment Category_bonds,Investment Category_mutual funds,Investment Category_real estate,Investment Category_stocks
-0.3992816925407925,-1.529923777908084,1.186197704950845,1.4829923983284132,1.7305838282794623,1.3308059775524461,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0430728395156443,1.0,0.0,0.0,0.0
-1.222022098318476,-1.529923777908084,1.2566363043401956,-1.0875010370363702,-1.7911537619177187,0.28420038601292785,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0751102359216297,0.0,0.0,0.0,1.0
0.8348289161257327,0.2737092177643211,1.7121337418919638,-0.7703112545417544,1.6412091230759474,-1.3260508947698382,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0683919278652992,0.0,0.0,1.0,0.0
-0.6049667939852134,-1.529923777908084,-0.8195063172274556,-1.1503108949560963,0.11342490492632337,-2.1006042253984724e-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0516642069325782,0.0,1.0,0.0,0.0
-1.564830600725844,1.476131214879258,-1.6274857729426975,1.5143973272882763,-1.233415667075549,1.0897229955681076,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1040611948047492,1.0,0.0,0.0,0.0
-0.12503489061489798,1.476131214879258,0.07901935681184608,-0.009526850489074113,0.0,1.7380963396078988,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1139342750870862,1.0,0.0,0.0,0.0
-0.8792135959111078,1.476131214879258,0.5409991273672062,1.417042047512701,-1.1164819355638502,-1.1857547746629111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1279475953545205,0.0,1.0,0.0,0.0
1.5890076214219424,0.2737092177643211,-0.6526172089438945,-1.0317572881326136,-0.5780215124994146,1.6763495905846062,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1459284907065514,0.0,0.0,0.0,1.0
-1.222022098318476,0.2737092177643211,-0.5624013005818012,1.3589429289369546,-0.5668995025337584,0.08342060058569796,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0399984288198756,0.0,0.0,0.0,1.0
0.0,-1.529923777908084,0.066694666355972,0.06977059513457987,-1.5063951128357762,-0.4508421529154311,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1074140223734942,1.0,0.0,0.0,0.0
-1.7019540016887913,-0.9287127793506157,1.5920660707171503,0.0,1.0218851874520412,-0.3256958196232197,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0591387353243617,0.0,0.0,0.0,1.0
-0.4678433930222661,-0.9287127793506157,-0.720268818029153,-0.5614684769586656,-1.4397241037907627,-1.3115001705113978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1015622957926662,0.0,0.0,0.0,1.0
0.0,0.2737092177643211,-1.2166421133742722,0.9663813169386675,-1.3585876584713987,0.5362397169180564,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.071397253552383,0.0,0.0,0.0,1.0
1.3833225199775216,-1.529923777908084,1.4029429731187208,1.265513265281362,-0.5666660731996391,-0.4327764471520996,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1490659654151897,0.0,0.0,0.0,1.0
-1.3591454992814231,-0.9287127793506157,-1.1944907015498956,-0.20737790293621078,-0.28330440890188785,0.14370217251352252,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1093353203686124,0.0,0.0,0.0,1.0
1.1776374185331007,-1.529923777908084,-0.48100053932968817,0.41522481369307246,-0.6749808754515462,0.697264844996333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428736950651486,0.0,0.0,0.0,1.0
-1.2905837987999496,-1.529923777908084,1.396832238822341,-0.7687410080937612,0.0,-1.2981692242289873,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1252454324221778,0.0,0.0,0.0,1.0
1.3833225199775216,-1.529923777908084,1.660357655353719,-1.2633686392116028,1.289495758527523,1.0612711329556215,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1354351516745056,0.0,1.0,0.0,0.0
0.5605821141998382,0.8749202163217895,-0.1040342952354494,1.4358850048886187,0.4258862291374463,-1.3174474903471889,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1221628795822012,0.0,0.0,0.0,1.0
-0.8792135959111078,1.476131214879258,0.0,-0.6925840553660936,-1.221334801229741,-0.8567539493293351,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0688738695563867,0.0,1.0,0.0,0.0
-0.6735284944666869,-1.529923777908084,0.0,0.0,1.443250274081157,-0.9745599619018869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0377682680020326,0.0,0.0,1.0,0.0
0.6291438146813119,0.8749202163217895,-1.3799184564488252,0.25584479922176795,1.1596515892287615,-1.1808323570318315,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0555480263175783,1.0,0.0,0.0,0.0
1.5890076214219424,0.2737092177643211,-1.1034077295376403,1.062951473490246,0.22955061181991665,-0.562188394549836,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0030354348959925,0.0,0.0,0.0,1.0
0.9033906166072063,-0.9287127793506157,1.0531653677688475,-0.5245676854308267,0.3950951043568405,1.5638413119434509,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0785989751197,1.0,0.0,0.0,0.0
-1.564830600725844,1.476131214879258,1.0485823170465627,0.0,1.4829583994251223,0.029014172282065105,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0757586700405613,0.0,0.0,0.0,1.0
-1.7019540016887913,-0.9287127793506157,1.2681971530090224,-0.0071714808170843915,1.4785376069589542,-2.1006042253984724e-16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0787875697245732,0.0,1.0,0.0,0.0
-1.4277071997628967,1.476131214879258,0.5718418200658257,1.3479512038010024,0.0,-0.48627345518957993,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1461046837458095,0.0,0.0,0.0,1.0
1.0405140175701535,-0.9287127793506157,0.11081169065111923,-0.1131631160566219,-1.7371669437666986,0.6529486510742972,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1367181005182259,0.0,0.0,1.0,0.0
-1.564830600725844,1.476131214879258,0.9794856018777008,-1.6653517298978489,-0.20374450939296077,-0.10976624738127432,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0242569167495162,1.0,0.0,0.0,0.0
0.14921191131099648,-0.9287127793506157,0.7210799897568034,1.3715049005208997,-0.696916050417716,-1.5650552018601138,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0553323782333833,1.0,0.0,0.0,0.0
-0.6049667939852134,-0.9287127793506157,0.9055374591424564,-1.0977076389483258,1.7360496659183802,-0.8982913591047937,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0635934269194892,0.0,0.0,1.0,0.0
-0.05647319013342437,-0.9287127793506157,-1.102602599005347,1.4555130854885332,-1.0822899249461517,-0.7698682258059691,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0540799376777471,0.0,1.0,0.0,0.0
1.1776374185331007,-0.9287127793506157,-0.48477845951967974,-0.13593168955252255,1.5424469674203094,0.3115190821033033,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1197743945405869,0.0,1.0,0.0,0.0
0.4920204137183646,0.2737092177643211,0.12947420350222502,0.5848114300763325,-1.57491560045112,0.13845496193024565,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.078605650480138,0.0,0.0,1.0,0.0
-1.1534603978370024,-1.529923777908084,0.0,1.173653848073763,0.6823891551293717,-0.02254851328455112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0858149725457437,1.0,0.0,0.0,0.0
0.6291438146813119,-0.3275017807931473,-1.2876381108244412,0.3979521027651478,1.5033493495655794,1.3982763001555716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1279520338481888,0.0,0.0,0.0,1.0
-0.8792135959111078,0.8749202163217895,0.8676963241246721,-0.47510492231904256,-1.2799363377552746,-2.1006042253984724e-16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1208892230123037,0.0,1.0,0.0,0.0
0.2863353122739437,-0.3275017807931473,-0.2889459408188063,1.665926109519615,-0.3267653596943874,-1.195253164109393,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0198317284230449,0.0,0.0,0.0,1.0
1.4518842204589952,-0.3275017807931473,0.172992540991308,0.7025799136758186,-1.0121426144330221,0.7403179552153791,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1070871876125451,1.0,0.0,0.0,0.0
0.0,1.476131214879258,-0.002773647520102119,-1.5758476823622394,-0.8384209127608708,0.5627716923019984,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07570696182964277,0.0,0.0,0.0,1.0
-1.2905837987999496,-1.529923777908084,1.1850209757113395,1.4413808674565949,1.7148147789545685,1.537677435238666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.044197335459375,0.0,0.0,1.0,0.0
-0.8792135959111078,1.476131214879258,0.26192849825078124,-1.6323765544899926,-1.260015837503581,-1.8189638966456672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0075028231353279,0.0,1.0,0.0,0.0
-0.2621582915778452,-1.529923777908084,-1.4549813953057065,-1.253947160523644,1.095049123206098,0.8032844822147017,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0730874340518176,0.0,1.0,0.0,0.0
0.9033906166072063,-1.529923777908084,-1.1572069645929297,0.9915052601065578,1.1520525665980452,-1.045509177904104,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0533155021086797,0.0,0.0,1.0,0.0
-0.3992816925407925,-0.9287127793506157,0.26787407756617776,-0.5889477897985458,-1.2568555634416574,1.208546692724211,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0377269559514601,0.0,0.0,1.0,0.0
-0.7420901949481605,0.0,0.7172194920763202,-0.11787385540060133,0.47488484197936204,1.669579461936582,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1042007594395436,0.0,1.0,0.0,0.0
1.2461991190145745,-0.9287127793506157,0.0,-0.07155158518480347,-0.4433040569483457,-0.2446563692394057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.115422808097338,0.0,1.0,0.0,0.0
-0.6049667939852134,0.2737092177643211,0.5196528460751227,-0.21758450484816624,1.324423969352829,-1.0015322121765853,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0367184278544137,0.0,1.0,0.0,0.0
1.3833225199775216,1.476131214879258,-0.6567047947232296,1.315761151617143,-0.07601556898337293,0.0013201598913727126,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007417115501902,1.0,0.0,0.0,0.0
-0.19359659109637162,0.2737092177643211,-0.21662870352077132,0.006960737214853943,-1.3086589195135303,0.9920541460317902,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1273129050847852,1.0,0.0,0.0,0.0
-0.05647319013342437,1.476131214879258,-0.1547162300246803,1.4052651991527523,-0.9426489060554267,0.4799206190070393,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0014939611806454,1.0,0.0,0.0,0.0
-0.12503489061489798,-0.3275017807931473,-1.4376607666750894,-0.16812174173638209,-0.8663713821062703,1.3830759899927365,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1405668740882208,0.0,0.0,0.0,1.0
1.2461991190145745,-0.3275017807931473,0.4041269368773484,0.8022905631233834,0.0,-1.0788978933899893,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0941429810974058,1.0,0.0,0.0,0.0
0.9719523170886799,0.2737092177643211,-1.6517222664019877,-1.0929968996043464,-0.9560980269212267,1.0995028722398272,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.048276995280198,0.0,1.0,0.0,0.0
0.14921191131099648,0.2737092177643211,-0.3922090926785753,1.2356785827694923,0.0,-0.30965104778467156,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0369716864365104,1.0,0.0,0.0,0.0
-0.8106518954296342,1.476131214879258,0.8234347892211646,-0.9422532405970041,-0.48919267281568657,-0.2633067023166924,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0013508496396712,0.0,1.0,0.0,0.0
1.2461991190145745,-0.9287127793506157,-0.8233461705353159,1.3667941611769203,-0.1186864512603916,-0.8938019987433107,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0353207125516315,0.0,0.0,1.0,0.0
-1.7705157021702649,1.476131214879258,-1.410885015383182,-1.5318807818184312,0.0,-0.703581593073074,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0206592452275711,0.0,0.0,0.0,1.0
-0.12503489061489798,-0.9287127793506157,1.3878519367313775,-1.0411787668205725,0.215717230357951,-0.840218379251911,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0918249331084718,0.0,0.0,0.0,1.0
-1.3591454992814231,-0.3275017807931473,-0.6456600553699756,1.5567939813840912,0.10564991248988628,-0.7276090539145165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0249818382890701,0.0,0.0,1.0,0.0
-1.222022098318476,-1.529923777908084,0.0,1.6148930999598377,1.1958223623556872,-0.25236478863822237,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0792944756304929,0.0,1.0,0.0,0.0
-0.19359659109637162,0.2737092177643211,1.4620478119380969,0.4317124013970005,0.696071705329291,-0.47125358555574337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0885174633516706,0.0,0.0,0.0,1.0
-1.7705157021702649,-0.9287127793506157,-0.3909291415759552,1.4233230333046736,-0.35670177399006386,1.2170129623448214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0447062547520371,1.0,0.0,0.0,0.0
1.1776374185331007,1.476131214879258,-0.3880182850361257,1.4099759384967319,0.5850706701247489,-0.8363425166890228,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0052597423528078,0.0,1.0,0.0,0.0
-1.2905837987999496,-0.3275017807931473,0.03812285464587198,-0.35105545292758383,1.1127071545270961,-0.8704385590485827,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0055880820921294,0.0,0.0,0.0,1.0
-0.19359659109637162,-0.9287127793506157,0.42091081181976986,0.36419180413329516,1.4431497199064593,0.6506967532723957,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0039520998290876,0.0,0.0,1.0,0.0
-1.0848986973555286,1.476131214879258,0.7691194448503025,0.4741090554928155,-0.27876510615839756,-1.761764248953137,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1108687000704819,0.0,1.0,0.0,0.0
1.6575693219034162,0.2737092177643211,-1.6617760758693423,0.320224903589487,1.1585490845276132,1.536472092504956,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0477014557221447,0.0,0.0,0.0,1.0
-0.6735284944666869,0.2737092177643211,-0.6550532449133972,0.8611748049231266,1.4109149244748385,-0.9227085714888731,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1194450278951495,0.0,0.0,1.0,0.0
-1.2905837987999496,0.8749202163217895,-0.9807801561575867,-0.6109312400704499,1.4841830056241176,1.107781483710279,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0647599235764273,0.0,1.0,0.0,0.0
0.5605821141998382,-1.529923777908084,-1.7257323422551007,0.5494808849964866,0.3301945670306091,0.5706822050932934,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0679497151244945,1.0,0.0,0.0,0.0
0.5605821141998382,0.8749202163217895,-1.207414078811834,-1.0270465487886342,1.228513242793972,1.5505464537668403,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.076932390376436,0.0,1.0,0.0,0.0
0.42345871323689094,-0.3275017807931473,1.4491037903035358,-0.26861751440794357,0.9116993593066544,-1.1469384080647502,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1069547184562655,1.0,0.0,0.0,0.0
-1.4962689002443703,-0.9287127793506157,0.5339593963027957,-0.7899393351416687,0.48022857812043285,0.0367658974078414,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.041025429874456,1.0,0.0,0.0,0.0
1.0405140175701535,-0.3275017807931473,-1.2220715833740963,1.706752517167437,0.0813624880798983,0.6087262862273407,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.018238102430029,0.0,0.0,1.0,0.0
0.0,1.476131214879258,-0.09139993919023176,-0.6148568561904327,-0.2925446193124895,0.7491306706516667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0834086002787192,1.0,0.0,0.0,0.0
0.9719523170886799,0.2737092177643211,-1.1670336859614323,0.0,1.1537655787884287,-0.7913983897260722,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0490466434864108,1.0,0.0,0.0,0.0
0.08065021082952287,0.8749202163217895,-1.3427585857275968,-0.2222952441921457,-1.4415915384637175,0.2449653973874903,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0663736970502056,0.0,1.0,0.0,0.0
-1.3591454992814231,0.8749202163217895,-0.6907886539236452,-1.471426293570695,-0.03162090085439593,0.0592271344575768,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0970420062505958,1.0,0.0,0.0,0.0
-1.222022098318476,0.8749202163217895,0.6757036587316589,-1.5601452178823079,-0.40484926756757517,1.187601156118063,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0741188611711905,1.0,0.0,0.0,0.0
-1.2905837987999496,-0.3275017807931473,0.8686459652653258,1.6588600005036458,-0.5145143687368495,-0.829146548392562,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0930418225651264,1.0,0.0,0.0,0.0
-1.016336996874055,0.2737092177643211,-1.0544599220487334,0.8941499803309827,1.1117447074264193,0.9242301599918277,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0816300003170441,0.0,0.0,1.0,0.0
0.4920204137183646,0.0,1.506391924332096,0.8996458428989587,-1.3298327557284186,1.0432703857827292,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1109694557904148,0.0,1.0,0.0,0.0
